headerdatestamp|headeridentifier|headersetSpec|metadata.mods.genre#text|metadata.mods.genre@authority|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@type|metadata.mods.namenamePart|metadata.mods.originInfo.0publisher|metadata.mods.originInfo.1dateOther|metadata.mods.subject.0topic|metadata.mods.subject.1topic|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsaccessCondition|metadata.modsnote|metadata.modstypeOfResource
2019-05-22T02:01:56Z|yrb_27510|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A27510|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A27510/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1950|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1950|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_42265|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A42265|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A42265/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1989|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1989|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_28358|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A28358|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A28358/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville Campus)|The students of the University of Tennessee, 1897-|1952|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1952|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_20880|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A20880|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A20880/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1932|University of Tennessee (Knoxville campus) -- Students --Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1932|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries"|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_44071|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A44071|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A44071/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1995|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1995|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_18776|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A18776|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A18776/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the  University of Tennessee, 1897-|1926|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1926|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_45446|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A45446|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A45446/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|2000|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.2000|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_15114|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A15114|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A15114/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1916|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1916|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_41298|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A41298|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A41298/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|Students of the University of Tennessee|1986|University of Tennessee (Knoxville campus) -- Students -- Periodicals|Imprints, Tennessee -- Knoxville -- 1897|    |The Volunteer.1986|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_42588|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A42588|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A42588/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1990|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1990|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_37900|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A37900|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A37900/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville Campus)|The students of the University of Tennessee, 1897-|1976|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1976|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_44894|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A44894|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A44894/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1998|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1998|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_42951|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A42951|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A42951/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1991|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1991|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_43256|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A43256|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A43256/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1992|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1992|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_29952|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A29952|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A29952/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville Campus)|The students of the University of Tennessee, 1897-|1956|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1956|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_13708|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A13708|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A13708/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1912|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1912|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_36737|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A36737|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A36737/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1973|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1973|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_22043|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A22043|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A22043/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1935|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1935|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries"|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_31418|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A31418|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A31418/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville Campus)|The students of the University of Tennessee, 1897-|1960|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1960|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_40973|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A40973|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A40973/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897|1985|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1985|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_32473|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A32473|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A32473/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1963|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1963|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_41928|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A41928|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A41928/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1988|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1988|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_23068|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A23068|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A23068/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1938|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1938|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries"|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_46820|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A46820|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A46820/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|2004|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.2004|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_13459|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A13459|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A13459/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1911|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1911|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_12335|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A12335|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A12335/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1907|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1907|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_25599|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A25599|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A25599/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1945|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1945|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_25946|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A25946|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A25946/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1946|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1946|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_40130|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A40130|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A40130/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville campus)|The students of the University of Tennessee, 1897-|1982|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1982|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
2019-05-22T02:01:56Z|yrb_27931|yrb|text|dct|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A27931|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/yrb%3A27931/datastream/TN/view|preview|creator|text|University of Tennessee (Knoxville Campus)|The students of the University of Tennessee, 1897-|1951|University of Tennessee (Knoxville campus) -- Students -- Periodicals.|Imprints, Tennessee -- Knoxville -- 1897.|    |The Volunteer.1951|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|Yearbook of the University of Tennessee, Knoxville.|text
